,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,C,Fpga,Dsp,Protel,Eda
532,硬件开发工程师,硬件开发,6500.0,河南传通电子科技有限公司,郑州,3.0,大专,岗位职责：1、负责电路原理图、PCB板设计；2、负责硬件产品焊接与调试，解决硬件问题；3、负责硬件产品测试与改善；4、负责新技术的学习、研究和应用；5、完成领导交给的其它工作。任职资格：1、计算机、电子技术相关专业毕业，电子电路知识扎实；2、 能够熟练使用PROTEL99SE、DXP2004或者AD9其中的一种开发工具进行产品设计；3、熟悉焊接技术，可手工焊接电路板制作产品样机；4、熟悉万用表、示波器等常用仪器仪表；5、熟悉51、ARM单片机及外围电路设计，熟悉2种以上单片机设计；6、有485、WIFI、蓝牙、NB设计经验优先考虑；7、具备产品硬件设计、安装、维护技术文档编写能力。8、较强的沟通理解能力，为人踏实，积极努力，工作认真负责，良好的团队合作精神。,0.0,0.0,0.0,1.0,0.0
533,硬件开发工程师PC02,硬件开发,9500.0,瑞晟微电子（苏州）有限公司,苏州,2.0,本科,"						岗位职责:1.绘制PCB Footprint；2.根据产品开发计划和原理图，完成产品的PCB Layout工作；3.撰写芯片的PCB Checklist；4.对客户板进行Layout检查来确保Layout质量；5.协同产品开发团队完成产品硬件设计及相关工作； 任职资格:1.电子/通信/无线电等通信与电子相关专业本科或以上学历（履历符合度高的专科面议）;2.能熟练运用Pads,Cadence等PCB设计软件之一;3.具有良好的数字电路、模拟电路等专业理论基础知识,熟悉PCB生产工艺和流程;4.对EMI、电源完整性、信号完整性，高速信号线布线，及PCB layer 分层有一定经验；5.英文读写能力良好，工作认真负责、性格开朗；6.有SSD模组/手机等复杂 PCB Layout经验者优先考虑；",0.0,0.0,0.0,0.0,0.0
534,硬件开发工程师,硬件开发,4000.0,四川万方中亿科技有限公司,成都,1.0,大专,岗位职责：1.对接供应商，完成器件选型，工艺及质量管理2.按照要求搭建产品原型，完成前期测试验证工作3.根据产品使用反馈进行产品迭代4.对失效模型进行总结、分析归纳任职要求：1.热衷DIY，有非常强的动手能力和学习能力2.对新产品新技术有浓厚的兴趣3.能根据要求和指导搭建实验电路板4.熟练使用电路板设计软件5.具有独立单片机系统开发能力6.具有良好的问题分析和处理能力，能够熟练使用常用的测试设备,0.0,0.0,0.0,0.0,0.0
535,硬件开发工程师,硬件开发,7500.0,北京航天微杰科技有限公司,北京,0.0,本科,、根据需求及电路设计规范，相关产品的的硬件方案设计、原理图设计、PCB设计工作；  2、负责电子元器件的选型、模块电路计算仿真与测试； 3、 参与软件与硬件的系统集成的PCB板级信号调试与验证工作，了解故障分析与技术整改工作流程；  4、负责相关产品的性能及可靠性测试；  5、输出硬件电路接口文档，进行硬件电路底层驱动软件、硬件测试软件的开发工作；  6、负责硬件开发过程硬件文档的编写与归档工作。 任职要求：  1、本科及以上学历，电子、计算机、通讯、自动化、电气等相关专业，有从事相关电子产品硬件研发工作经验优先。  2、电路理论根底扎实，有较好的数字与模拟电路、射频电路基础，有较好的学习能力；  3、掌握原理图设计工具及PCB设计工具软件、了解电路仿真软件及常见的元器件电路模型，有基本的电路计算能力，会操作常用电路测试设备，如数字万用表、信号发生器、示波器，频谱仪、网络分析仪等； 4、了解印刷电路板的热分析及电子产品电磁兼容性设计； 5、有较强的动手能力和工作主动性，喜欢挑战，热爱航天电子硬件开发工作，具有良好的团队精神。,0.0,0.0,0.0,0.0,0.0
536,高级硬件开发工程师,硬件开发,14000.0,深圳好多银科技有限公司,深圳,0.0,大专,岗位职责：1、参与新项目技术可行性论证、提供设计方案；2、负责硬件架构设计、原理图设计、逻辑设计、元器件选型、layout及硬件调试；3、负责硬件产品的开发、测试、生产和售后专业支持工作；4、与软件、结构、测试等人员的对接与联调；5、完成硬件开发与过程文档的编写；6、熟练RFID相关产品技术（包括标签、天线、读写器等），解决RFID产品应用出现的各种技术问题。任职要求：1.大专及以上学历，电子信息工程或应用电子专业，5年以上嵌入式软硬件开发相关工作经验；2.智能工厂、工业4.0、物联网、工控、工业、防静电设备等非消费类电子行业经验；3、熟练掌握模拟电路和数字电路的常规设计，熟悉蓝牙、WIFI模块、各类传感器；4、熟悉单片机平台基础上的硬件开发以及主流硬件开发平台；5、对数据采集、传感器、通信等有丰富的应用经验，熟悉主流的原理图和PCB设计工具；6、有RFID、追踪与定位产品、智能穿戴、智能家居、智能出行等智能化产品经验者优先7、结果导向，效率高，主动性强，团队协作能力强，做事严谨，耐心，能吃苦耐劳，服从工作安排，具有较强的执行力、沟通能力。工作地址深圳市罗湖区水贝一路与贝丽北路交界处金展珠宝广场A座28楼,0.0,0.0,0.0,0.0,0.0
537,助理硬件开发工程师,硬件开发,4000.0,宁波微行航空科技有限公司,宁波,0.0,无,宁波微行航空科技有限公司致力于智能模型电子设备的研发、制造和销售，以技术创新为立足之本，坚持自主研发、锐意进取，为行业应用市场和消费类市场提供高效、安全、专业的产品和系统解决方案，产品销往北美、欧洲、澳洲、南亚等地，产品品质和用户体验备受瞩目。我们是一支勇于追逐梦想、充满活力的年轻队伍，热切欢迎有志之士加入。公司官网：www.sensehobby.com任职资格：1、具备模拟电子，数字电路基础，专业课程成绩良好；2、善于钻研新课题，沟通能力强，有良好的团队合作精神；3、有PCB布线及制作经验，对相关材料了解及采购管道；4、吃苦耐劳、有韧性、抗压能力强，具备较高的纪律性、责任心；5、掌握PROTEL、CADENAE并有相关使用经验者优先；6、有单片机、ARM、STM32等相关开发经验者优先；7、有C语言编写及调试经验者优先。岗位职责：1、协助硬件电路设计（器件选型、原理图、PCB布局布线）2、参与相关产品的研发测试工作，以及软件和硬件联合调试3、参与撰写相关的文档4、产品售后技术支持,1.0,0.0,0.0,1.0,0.0
538,硬件开发工程师,硬件开发,9000.0,山东广域科技有限责任公司,济南,0.0,无,岗位职责:1、运用AltiumDesigner/Candence、allegro，protel等主流开发环境进行项目开发；2、熟练使用ARM平台架构开发环境；3.负责各功能模块的的原理图设计及PCB设计;4.熟悉电子产品硬件设计，并熟练应用绘图工具软件如OrCAD、PADS等；5.具有独立开发C语言软件的能力；6.负责各模块的器件选型；7.参与系统中的调试，配合软件/应用人员/及模拟人员进行调试；8.项目相关文档撰写和维护，负责各功能模块的需求、设计的文档工作；9. 良好的沟通能力，任职资格:1.电子信息、半导体物理与器件、微电子学、通信、数字信号处理或相关专业，本科或以上学历；2.从事电路开发设计3年以上工作经验；3.熟练掌握FPGA，USB接口，ADC，DDR，DSP，网络接口等方面的知识；4.有无线短距离通信开发方面经验者优先；有电力行业硬件开发经验者优先；5.熟悉掌握模拟电路、数字电路和数模混合电路的相关知识和技能。,1.0,1.0,1.0,1.0,0.0
539,交换机硬件开发工程师(J15762),硬件开发,27500.0,北京星网锐捷网络技术有限公司,北京,3.0,本科,工作职责: 负责运营商交换机产品硬件开发相关工作任职资格:1、 有数通产品2年以上开发经验；2、 具备1588V2协议相关硬件设计；3、 对CPLD/FPGA有一定了解，掌握verlog或者VHDL语言；4、 对模拟/数字电路有设计经验，参与过高速信号设计；5、 使用嵌入式CPU 或者 X86开发经验优先；6、 良好协调能力和抗压能力7、 本科以上学历。,0.0,1.0,0.0,0.0,0.0
540,硬件开发工程师,硬件开发,11500.0,浙江极智通信科技股份有限公司,南京,3.0,大专,岗位职责：2. 负责硬件指标设计验证、功能参数验证、接口规范验证、整机性能验证；3. 负责产品成本性能分析及成本优化改善；4. 参与产品可量产性评估优化及导入工作﹐配合工厂进行生产；5. 负责硬件设计及测试文档的编写。6.负责料单本地化工作任职要求：1. 精通模拟电路和数字电路设计，熟练使用Cadence等硬件设计软件；2. 熟悉ARM/MIPS/DSP/MCU等CPU架构，熟悉USB/SPI/I2C/UART等硬件接口；3. 有两年以上的硬件产品研发经验，具有产品开发到量产经验；4. 能独立完成2/4层板的layout者优先；5. 熟悉硬件生成工艺和生产流程者优先；6. 焊接经验丰富，会焊QFN封装芯片；7. 正直、热情、主动、责任心强。职能类别：										硬件工程师									,1.0,0.0,1.0,0.0,0.0
541,硬件开发工程师,硬件开发,9000.0,天津锐敏科技发展有限责任公司,天津,2.0,大专,岗位职责：1、负责设计开发、调试、维护、管理符合功能、性能要求的硬件产品；2、负责产品方案设计规划，进行产品可行性分析并执行；3、负责产品硬件原理图设计制作、改进；4、负责产品试产、量产后的改善跟进以及产品售后硬件技术性问题的解决任职要求:1、自动化、通信，电子等相关专业本科（含）以上学历，两年以上硬件开发工作经验2、具备独立的硬件原理设计能力3、精通电子电路设计开发，熟练使用ARM等系列单片机。有GPS、短距离自组网等相关开发经验者优先。4、熟悉网络设备、信息安全、通讯等系统集成相关专业知识。5、有高度的责任心和团队合作精神；6、可承担一定的工作强度，能满足突发事件的处置及（偶尔）加班要求；能够出差。地址：天津市南开区华苑产业园区梓苑路13号2号楼D单元701室电话：,0.0,0.0,0.0,0.0,0.0
542,硬件开发工程师（基带）,硬件开发,17500.0,大器物联科技（广州）有限公司上海分公司,上海,5.0,大专,工作内容：1、负责公司产品的原理图设计、器件选型、BOM输出。2、配合Layout工程师进行线路板布局。3、参与硬件调试、问题分析和设计改进。4、配合第三方进行天线调试与分析。任职需求：1、熟悉高通、MTK等常用android手机方案的基带部分原理图，具备实际开发经验者优先。2、熟悉模拟与数字电路原理，具备一定的电路设计能力。3、对常见手机射频通讯部分具备一定的了解。4、对于EMI、EMC、射频与天线设计有一定的了解。5、具备独立完成项目中原理图相关工作的能力。6、具备合作精神与学习能力，愿意配合业务发展学习新的技术。,0.0,0.0,0.0,0.0,0.0
