,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Web,Css,Html,Javascript,Js,Jquery
693,Web前端开发,前端开发,9000.0,江苏永谐文化传媒有限公司,南京,3.0,大专,、根据产品设计文档和视觉文件，利用HTML5，Javascript相关技术实现web端的界面效果、交互和功能；2、基于HTML5.0的标准进行页面制作，编写可复用的用户界面组件；3、负责分析和解决前端遇到的各种技术、性能、跨终端兼容问题4、配合完成Web项目迭代，优化和提升用户体验；5、配合后台开发人员实现产品界面和功能与后台的交互；6、参与公司项目开发规划，提出前端设计解决方案；7、写过响应式、H5网页，写过APP内嵌网页者优先；任职要求：1、3年以上前端工作经验；2、 精通HTML5/CSS3/javascript/vue等前端开发技术，能独立使用以上技术开发网站前端；3、熟悉iOS/Android移动平台Web开发技术标准，对Android与iOS等不同平台的html5页面适配充分了解；4、熟练使用Ajax、XML、JSON、原生JS等相关技术。使用过jquery、ext、Bootstrap等js框架的至少一种；,1.0,1.0,1.0,1.0,1.0,1.0
694,Web前端开发工程师,前端开发,12500.0,尚科博文（北京）教育咨询有限责任公司,北京,3.0,大专,计算机、通信、电子等相关专业大专以上学历2. 熟练掌握HTML5、CSS3、JavaScript，熟悉nodejs，了解php3. 对React、Redux 以及周边组件有深入理解，有实际开发经验者优先4. 熟悉移动WebAPP开发、跨平台、UIWebView、Webkit， 有react native开发经验优先5. 熟悉微信小程序优先6. 工作认真、严谨，主动的学习和协作能力,0.0,1.0,1.0,1.0,0.0,0.0
695,Web前端开发工程师,前端开发,5500.0,合肥同创培朗教育科技有限公司,合肥,2.0,大专,"、负责公司平台、ERP、CRM、OA等产品前端开发，并配合后端的开发 ；2、根据需求实现页面交互效果 ；3、基于HTML5/CSS3等开发经验参与项目研发和技术研究工作。任职资格：1、专科及以上学历，2年以上前端开发经验;2、对Javascript面向对象编程具有深入的了解；能够使用Javascript合理构建较为复杂的页面逻辑;3、熟练运用一种或多种主流开源框架或工具，如angular，vue.js，node.js，webpack，bootstrap等;4、熟悉W3C标准，熟悉HTML（包括HTML5），CSS（包括CSS3）,对表现与数据分离、web语义化等有深刻理解;5、扎实的编程基础，良好的编码习惯;6、工作主动积极，具备良好的自律性和自我驱动力。待遇福利：1、试用期5000元，转正6000元。（1）公司福利：养老保险、医疗保险、失业保险、工伤保险、婚假、产假、年假、团队聚餐、多项激励方案、享受带薪假期！（2）培训：免费带薪培训体制：岗前培训、业务能力培训、管理能力提升培训、户外拓展培训等。3、法定假日、超长年假放假休息（15-20天），传统节日、年假发放礼品。4、上班时间：周一至周五 上午9：00-12:00 下午14:00-18:00（7小时工作制）职能类别：										Web前端开发									关键字：JavascriptHTMLCSS",1.0,1.0,1.0,1.0,1.0,0.0
696,前端开发工程师,前端开发,15000.0,上海密尔克卫化工储存有限公司,上海,0.0,无,"参与公司各项目中的前端功能设计、开发和实现；2使用前端技术，创建用户友好、符合标准、跨平台及跨浏览器的应用，促进产品易用性改进和界面技术优化；3与后端开发人员配合，高质量完成前端开发工作；4产品性能优化以及迭代。任职要求：                                                                                     1、3年以上H5/JS开发经验，能独立进行微信小程序开发，计算机及相关专业；2、精通HTML,CSS,javascript，响应式页面设计等前端技术，熟悉前端模块化；3、熟悉vue.js、jQuery等框架的一种或多种；4、熟悉ES5/ES6，Sass等技术;5、掌握AJAX/XML/JSON等网络通信技术和数据交换格式；掌握HTTP/TCP/IP互联网通讯协议；6、熟悉B/S WebApp前端产品开发，熟悉B/S MVC开发，编写符合W3C标准、兼容多种浏览器的网页产品；7、良好的代码书写风格；有良好的编码习惯，代码风格清晰,简单,保证运行效率；有解决问题、钻研新技术的兴趣和能力，善于交流和表达",0.0,1.0,1.0,1.0,1.0,1.0
697,Web前端开发工程师,前端开发,5000.0,成都昆朋新能科技有限公司,成都,0.0,大专,"岗位职责：1、负责公司WEB项目开发工作；2、负责公司现有项目维护工作；3、参与系统设计及相关文档编写。岗位要求：1、大专学历，相关专业毕业；接收应届毕业生。2、熟练使用JAVA,Spring Rest；3、熟悉JS,H5,CSS及VUE；4、了解REST API设计；5、思路清楚，有基本的编程素质， 有良好的表达与沟通能力 ；6、通信、计算机、软件、电子信息专业优先。",1.0,1.0,0.0,0.0,1.0,0.0
698,前端开发工程师,前端开发,5250.0,广州升腾网络科技有限公司,广州,2.0,无,"前端应用的代码编写工作：负责详细设计、编码、测试工作；2.对重大质量问题，存在的技术难题，以及运行中发现的关键问题/多发问题进行攻关，与团队其他成员一起及时解决项目开发过程中跨前后端的技术难题；3.对代码质量和代码安全负责，确保所编写代码的健壮高效；项目运行的维护和支撑；4.完成项目负责人安排的其他任务。 任职要求：1.计算机相关专业，有3-5年以上开发工作经验，能独立完成上述的任务，有从事过大型系统开发设计经验者优先考虑；2.熟练掌握H5、CSS、JavaScript等相关开发技术，熟悉React/Ant Design/React Native/微信小程序等开发技术及框架；熟悉TCP/IP协议等网络协议，能够独立配置网络环境并解决实际中出现的故障；3.较强的逻辑思维能力，具备一定的系统分析能力，有良好规范编程的习惯和文档编写习惯,具备良好的团队意识。4.有良好的学习能力，沟通能力和领悟能力，工作效率高，能够承受工作压力；5.有良好的团队合作意识，耐心，诚恳，有强烈的责任心和积极主动的工作态度。",0.0,1.0,0.0,1.0,0.0,0.0
699,Web前端开发工程师,前端开发,7500.0,深圳阳光整形美容医院,深圳,3.0,大专,"大专以上计算机专业，1年以上web前端开发经验2.熟悉html5，CSS3、JavaScript网页前端技术，熟悉一门前端常见js框架，如jQuery3.js、css基础功底扎实,能够熟练的手写符合W3C规范、简洁、有效的web前端代码4.熟悉各种主流浏览器，对CSS和JavaScript不同特性的兼容性，并有相关问题解决经验5.具有良好的团队协作精神，较强的专业知识和新兴技术学习能力，乐于分享和沟通工作职责：1.负责内部系统以及微信端二次WEB前端开发；2.参与后端服务器语言交互；3.钻研各种前沿技术和创新交互，增强用户体验、开拓前端能力边界。",1.0,1.0,1.0,1.0,1.0,1.0
700,前端开发工程师,前端开发,11500.0,上海法辰电子科技有限公司,上海,3.0,本科, 参与项目、产品需求分析与设计、负责前端架构设计和开发工作。2. 负责公司产品PC端和移动端的前端开发，实现业务功能和交互效果。3. 产品的前端交互式效果实现、兼容多个浏览器版本、独立实现前端的全部功能。4. 优化前端代码和前端代码质量。5. 持续改进产品的易用性和用户体验。任职要求：1. 计算机相关专业，1~3年前端编程经验，精通h5、css、js、jQuery、bootstrap、Ajax等。2. 利用h5相关技术开发移动平台的web  app前端页面。3. 具有良好的团队合作精神，工作认真、虚心好学、沟通能力良好。 4. 有OA开发经验者优先。,1.0,1.0,0.0,0.0,1.0,1.0
701,前端开发工程师,前端开发,10500.0,深圳市赛尔美电子科技有限公司,深圳,5.0,本科,"需要您来完成：1.负责web前端页面开发、维护和优化工作；2.负责页面相关接入层开发；3.负责前端架构建设，公共组件的设计开发；4.微信小程序/H5开发。希望您是这样的：1.本科及以上学历，三年以上前端开发经验；2.熟练掌握HTML5、CSS3、JavaScript、ES6等；3.熟练使用至少一种JS框架，熟悉Vue或者Angular、Reactjs等，掌握其原理，能独立开发常用组件；4.熟练使用前端自动化构建工具，熟悉Webpack,对前端工程化与模块化开发有一定了解，并有实践经验；5.有weex/reactNative开发经验者优先；6.有激情有责任心，良好的沟通表达能力和团队协作能力；7.观端正、人性积极、孝顺父母、烟民***。***此岗位为子公司深圳铂岚科技所招聘，联系时招聘人员会说明，请知悉***",1.0,1.0,1.0,1.0,1.0,0.0
702,前端开发工程师,前端开发,8000.0,重庆鸿巨网络科技有限公司,重庆,3.0,大专,"岗位职责1、精通小程序开发,熟悉微信各种开发环境和规则【重点】；2、根据设计文档或需求说明完成代码编写、调试、测试和维护工作；3、与后端工程师协作完成前端相关需求，追求更好的用户体验，开发通用组件提高团队研发效率4、有良好的编写代码习惯，熟悉主流前端框架，对代码优化、兼容性有深入研究任职要求：1、精通各种Web前端技术，可手写高质量JavascriptHTML/CSS代码；，能够独立完成从设计图到UI切图到html代码的编写，有良好的架构，并在设计的过程中充分考虑到后台的编程；3、精通前端代码性能调优，熟练使用Firebug、YSlow、YUIcompress等工具；4、精通小程序开发；6、对新技术新知识敏感，乐于学习，有较强的学习和吸收能力；7、良好的沟通能力和协调能力，具有团队合作精神；8、工作敬业，责任心强，能够按照规定的工作流程开展工作；积极主动，发现问题及时提出意见和建议。",1.0,1.0,1.0,0.0,0.0,0.0
703,Java web前端开发助理,前端开发,3750.0,大连至简信息技术有限公司,大连,0.0,大专,岗位职责：1、负责协助开发人员开发网站前台功能及后台功能系统；2、负责网页切图，采用DIV+CSS布局制作静态网页，兼容IE6、IE7、IE8FF浏览器；3、开发基于HTML、HTML5技术的可灵活定制、可扩展的前端UI组件4、优化前端架构，提高系统的灵活性和可扩展性5、开发、维护、扩展前端代码框架二、任职资格：1、大专及以上学历，软件工程、计算机等专业优先，有相关基础的其他专业亦可，逻辑思维能力强的理工科专业学生亦可；2、 沟通能力佳，有团队意识。3、热爱计算机软件开发行业；4、有良好的工作态度和团队合作精神；5、优秀的应往届毕业生可适当放宽条件6、善于学习和总结分析，有良好的工作态度和团队合作精神；三、待遇福利及工作时间： 早9-晚6 双休 法定假日休息，带薪年假，五险一金，有宿舍。,0.0,1.0,1.0,0.0,0.0,0.0
704,Unity 3D/小程序游戏前端开发,前端开发,15000.0,广州安悦网络科技有限公司,广州,3.0,大专,岗位职责：1、根据开发要求，使用LayaAir等相关引擎独立开发各类小游戏；2、负责游戏中的功能模块开发，包括UI实现、动画特效、逻辑开发、性能优化等；3、与项目组策划、美术人员共同讨论开发需求及设计游戏实现细节；4、发布小游戏到平台，以及后期的维护和版本迭代。岗位要求：1、大专及以上学历，2年以上游戏开发经验，有微信小游戏/H5游戏开发经验者优先考虑；2、熟悉LayaAir、Unity3D、Cocos2d-x/JS等其中一款游戏开发引擎，有LayaAir引擎经验优先考虑；3、熟悉、了解UE4引擎的优先考虑；4、具备良好的编码习惯，命名规范、结构清晰、逻辑性强；5、对游戏资源优化、内存及性能优化、代码混淆有研究，熟悉常用游戏算法； 6、热爱游戏开发，善于学习总结，乐于分享，具备团队协作精神，有抗压能力。,0.0,0.0,0.0,0.0,1.0,0.0
